YY,MM,DD,HH,HHOT(m),10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour),Mean Sea Level Pressure(hPa),Air Temperature(degree Celsius),Relative Humidity(percent)
2024,1,27,1,1.67,Northeast,8.0,12.0,1026.9,14.8,59.0
2024,1,27,2,1.25,North,6.0,9.0,1026.7,14.6,64.0
2024,1,27,3,0.85,East,6.0,12.0,1026.0,14.7,62.0
2024,1,27,4,0.54,East,8.0,12.0,1025.9,15.0,66.0
2024,1,27,5,0.44,East,11.0,17.0,1025.5,15.1,68.0
2024,1,27,6,0.52,East,10.0,15.0,1025.0,15.0,68.0
2024,1,27,7,0.74,East,10.0,16.0,1026.0,15.2,70.0
2024,1,27,8,0.96,East,11.0,17.0,1027.0,14.9,69.0
2024,1,27,9,1.14,East,8.0,15.0,1027.4,14.9,68.0
2024,1,27,10,1.29,East,12.0,17.0,1027.9,15.6,67.0
2024,1,27,11,1.38,East,11.0,18.0,1027.5,15.8,65.0
2024,1,27,12,1.4,East,9.0,15.0,1027.5,16.2,64.0
2024,1,27,13,1.34,East,15.0,22.0,1026.5,16.8,62.0
2024,1,27,14,1.25,East,6.0,15.0,1025.5,17.6,61.0
2024,1,27,15,1.21,East,8.0,12.0,1024.2,18.4,58.0
2024,1,27,16,1.23,East,10.0,15.0,1023.8,17.0,59.0
2024,1,27,17,1.41,Variable,5.0,11.0,1023.7,16.6,62.0
2024,1,27,18,1.68,North,9.0,12.0,1024.0,16.4,61.0
2024,1,27,19,1.98,North,9.0,12.0,1024.0,15.8,64.0
2024,1,27,20,2.19,North,8.0,11.0,1024.7,15.5,62.0
2024,1,27,21,2.27,North,8.0,9.0,1025.2,15.3,65.0
2024,1,27,22,2.31,Northwest,5.0,9.0,1025.9,14.7,67.0
2024,1,27,23,2.28,Variable,1.0,5.0,1026.4,13.4,84.0
2024,1,27,24,2.16,East,6.0,13.0,1026.2,13.2,88.0
2024,1,28,1,1.88,North,5.0,9.0,1026.2,13.3,86.0
2024,1,28,2,1.48,North,5.0,8.0,1026.0,13.2,86.0
2024,1,28,3,1.09,North,5.0,9.0,1026.2,13.1,86.0
2024,1,28,4,0.73,Northwest,4.0,6.0,1026.0,12.3,93.0
2024,1,28,5,0.53,Calm,0.0,,1025.7,12.3,92.0
2024,1,28,6,0.53,North,8.0,11.0,1026.1,12.4,88.0
2024,1,28,7,0.69,North,9.0,12.0,1026.4,11.8,91.0
2024,1,28,8,0.93,Calm,0.0,,1026.9,11.9,93.0
2024,1,28,9,1.12,Calm,0.0,,1027.9,12.1,90.0
2024,1,28,10,1.27,North,4.0,7.0,1028.5,12.6,89.0
2024,1,28,11,1.39,Calm,0.0,,1028.9,13.2,87.0
2024,1,28,12,1.43,East,10.0,17.0,1028.7,13.7,85.0
2024,1,28,13,1.4,East,12.0,17.0,1027.7,14.3,81.0
2024,1,28,14,1.29,East,12.0,18.0,1026.4,14.5,79.0
2024,1,28,15,1.21,East,13.0,20.0,1025.4,14.9,75.0
2024,1,28,16,1.17,East,11.0,17.0,1024.7,15.0,75.0
2024,1,28,17,1.25,East,14.0,22.0,1024.5,15.5,74.0
2024,1,28,18,1.48,East,15.0,22.0,1024.9,15.0,76.0
2024,1,28,19,1.76,East,15.0,22.0,1025.4,14.6,78.0
2024,1,28,20,2.03,East,10.0,15.0,1025.9,14.7,80.0
2024,1,28,21,2.17,East,16.0,20.0,1026.2,14.6,81.0
2024,1,28,22,2.22,East,12.0,17.0,1026.5,14.4,82.0
2024,1,28,23,2.23,East,15.0,20.0,1026.5,14.3,82.0
2024,1,28,24,2.17,East,5.0,9.0,1026.5,14.5,82.0
2024,1,29,1,1.99,East,10.0,15.0,1026.2,14.5,82.0
2024,1,29,2,1.67,East,9.0,16.0,1026.0,14.6,83.0
2024,1,29,3,1.29,East,9.0,12.0,1025.4,14.5,83.0
2024,1,29,4,0.94,East,13.0,18.0,1024.5,14.6,82.0
2024,1,29,5,0.67,East,15.0,20.0,1024.5,14.7,84.0
2024,1,29,6,0.59,East,22.0,28.0,1024.0,14.5,85.0
2024,1,29,7,0.69,East,15.0,24.0,1024.7,14.4,87.0
2024,1,29,8,0.9,East,18.0,23.0,1025.2,14.5,87.0
2024,1,29,9,1.12,East,22.0,30.0,1025.0,14.6,87.0
2024,1,29,10,1.27,East,23.0,32.0,1024.7,14.9,87.0
2024,1,29,11,1.39,East,21.0,27.0,1025.2,15.3,84.0
2024,1,29,12,1.46,East,19.0,26.0,1024.7,15.8,82.0
2024,1,29,13,1.46,East,16.0,21.0,1024.0,16.4,79.0
2024,1,29,14,1.39,East,17.0,24.0,1022.7,17.3,76.0
2024,1,29,15,1.26,East,17.0,26.0,1021.5,17.5,73.0
2024,1,29,16,1.19,East,14.0,18.0,1021.1,17.1,77.0
2024,1,29,17,1.17,East,15.0,22.0,1020.8,17.0,77.0
2024,1,29,18,1.3,East,10.0,17.0,1021.3,16.8,80.0
2024,1,29,19,1.55,East,9.0,15.0,1021.5,16.8,81.0
2024,1,29,20,1.82,East,17.0,24.0,1021.7,16.8,81.0
2024,1,29,21,2.02,East,12.0,18.0,1022.2,17.0,80.0
2024,1,29,22,2.11,East,13.0,18.0,1022.6,16.9,82.0
2024,1,29,23,2.13,East,11.0,17.0,1023.0,17.0,82.0
2024,1,29,24,2.1,East,15.0,19.0,1023.0,16.9,84.0
2024,1,30,1,2.0,East,18.0,24.0,1022.0,16.9,86.0
2024,1,30,2,1.79,East,19.0,29.0,1021.5,16.9,87.0
2024,1,30,3,1.46,East,22.0,29.0,1021.1,16.9,87.0
2024,1,30,4,1.13,East,23.0,35.0,1020.7,16.9,87.0
2024,1,30,5,0.85,East,19.0,27.0,1020.5,17.0,88.0
2024,1,30,6,0.69,East,17.0,27.0,1020.5,17.0,89.0
2024,1,30,7,0.72,East,16.0,22.0,1021.1,17.0,88.0
2024,1,30,8,0.89,East,12.0,19.0,1021.5,17.0,90.0
2024,1,30,9,1.12,East,10.0,18.0,1022.0,17.5,89.0
2024,1,30,10,1.29,East,18.0,26.0,1022.5,18.1,86.0
2024,1,30,11,1.41,East,14.0,22.0,1022.6,18.7,85.0
2024,1,30,12,1.49,East,15.0,22.0,1022.1,19.1,83.0
2024,1,30,13,1.51,East,15.0,20.0,1021.3,19.6,81.0
2024,1,30,14,1.48,East,11.0,17.0,1020.2,19.8,82.0
2024,1,30,15,1.37,East,11.0,15.0,1019.3,20.2,82.0
2024,1,30,16,1.26,East,9.0,17.0,1019.1,20.0,84.0
2024,1,30,17,1.19,East,13.0,20.0,1018.9,19.8,85.0
2024,1,30,18,1.2,East,8.0,12.0,1019.5,19.3,88.0
2024,1,30,19,1.36,East,6.0,11.0,1019.9,18.8,92.0
2024,1,30,20,1.6,East,10.0,13.0,1020.2,18.6,94.0
2024,1,30,21,1.82,East,7.0,15.0,1020.6,18.6,93.0
2024,1,30,22,1.95,East,8.0,15.0,1020.7,18.5,91.0
2024,1,30,23,1.99,East,12.0,18.0,1020.4,18.5,92.0
2024,1,30,24,1.98,East,12.0,17.0,1020.5,18.5,89.0
2024,1,31,1,1.93,East,11.0,17.0,1020.7,18.3,91.0
2024,1,31,2,1.8,Southeast,6.0,11.0,1020.7,18.2,91.0
2024,1,31,3,1.57,Southeast,5.0,8.0,1019.6,18.0,91.0
2024,1,31,4,1.28,East,7.0,12.0,1019.6,18.1,91.0
2024,1,31,5,1.02,East,3.0,7.0,1019.6,17.9,94.0
2024,1,31,6,0.83,East,12.0,17.0,1019.4,18.1,94.0
2024,1,31,7,0.79,Calm,0.0,,1020.5,18.2,94.0
2024,1,31,8,0.9,East,12.0,18.0,1020.1,18.4,94.0
2024,1,31,9,1.11,East,12.0,18.0,1020.4,18.6,93.0
2024,1,31,10,1.31,East,12.0,18.0,1021.1,18.9,92.0
2024,1,31,11,1.44,East,12.0,20.0,1021.2,19.2,92.0
2024,1,31,12,1.52,East,15.0,21.0,1021.1,19.6,90.0
2024,1,31,13,1.57,East,16.0,24.0,1020.0,20.0,91.0
2024,1,31,14,1.57,East,15.0,24.0,1019.0,20.1,89.0
2024,1,31,15,1.5,East,17.0,22.0,1018.0,20.0,90.0
2024,1,31,16,1.38,East,12.0,22.0,1017.4,19.9,89.0
2024,1,31,17,1.27,East,15.0,22.0,1017.5,20.0,90.0
2024,1,31,18,1.2,East,8.0,12.0,1017.9,20.0,90.0
2024,1,31,19,1.25,East,11.0,17.0,1018.3,19.9,91.0
2024,1,31,20,1.4,East,10.0,15.0,1018.6,20.0,91.0
2024,1,31,21,1.6,East,9.0,15.0,1018.8,20.0,91.0
2024,1,31,22,1.75,East,9.0,12.0,1018.8,20.1,92.0
2024,1,31,23,1.82,East,5.0,8.0,1018.9,20.1,93.0
2024,1,31,24,1.82,East,5.0,11.0,1018.7,20.0,94.0
2024,2,1,1,1.8,East,6.0,12.0,1018.6,19.9,95.0
2024,2,1,2,1.73,East,5.0,7.0,1018.5,19.9,96.0
2024,2,1,3,1.59,Calm,0.0,,1017.9,19.9,97.0
2024,2,1,4,1.38,Calm,0.0,,1017.6,19.9,97.0
2024,2,1,5,1.16,Calm,0.0,,1017.4,19.9,98.0
2024,2,1,6,0.98,Calm,0.0,,1018.1,20.0,97.0
2024,2,1,7,0.89,Southeast,4.0,7.0,1018.7,20.0,98.0
2024,2,1,8,0.94,East,4.0,9.0,1019.2,20.2,97.0
2024,2,1,9,1.1,East,6.0,11.0,1019.4,20.3,96.0
2024,2,1,10,1.31,East,6.0,12.0,1019.9,20.8,95.0
2024,2,1,11,1.47,East,8.0,13.0,1020.0,21.3,94.0
2024,2,1,12,1.57,Variable,1.0,5.0,1019.7,21.5,93.0
2024,2,1,13,1.63,East,10.0,15.0,1018.7,22.7,87.0
2024,2,1,14,1.65,East,12.0,15.0,1017.6,22.7,86.0
2024,2,1,15,1.62,East,14.0,18.0,1016.7,23.2,84.0
2024,2,1,16,1.53,East,13.0,17.0,1016.1,23.4,83.0
2024,2,1,17,1.41,East,11.0,15.0,1016.2,23.4,84.0
2024,2,1,18,1.29,East,11.0,17.0,1016.5,22.9,85.0
2024,2,1,19,1.23,Calm,0.0,,1017.0,21.2,
2024,2,1,20,1.27,Variable,3.0,7.0,1017.2,20.5,93.0
2024,2,1,21,1.39,East,10.0,13.0,1017.6,20.5,94.0
2024,2,1,22,1.53,East,10.0,12.0,1017.6,20.5,93.0
2024,2,1,23,1.61,Calm,0.0,,1018.3,20.5,94.0
2024,2,1,24,1.63,Calm,0.0,,1017.9,20.6,93.0
2024,2,2,1,1.62,Calm,0.0,,1017.5,20.6,94.0
2024,2,2,2,1.59,Calm,0.0,,1017.1,20.8,93.0
2024,2,2,3,1.53,Variable,1.0,5.0,1016.9,20.9,94.0
2024,2,2,4,1.4,Calm,0.0,,1016.6,20.8,94.0
2024,2,2,5,1.25,Calm,0.0,,1016.7,20.7,94.0
2024,2,2,6,1.11,Calm,0.0,,1016.6,20.5,93.0
2024,2,2,7,1.01,East,5.0,9.0,1017.5,20.5,94.0
2024,2,2,8,1.01,Calm,0.0,,1018.0,20.6,94.0
2024,2,2,9,1.11,Variable,1.0,6.0,1018.3,21.2,92.0
2024,2,2,10,1.3,East,12.0,18.0,1018.9,22.0,87.0
2024,2,2,11,1.48,East,12.0,17.0,1019.1,22.7,85.0
2024,2,2,12,1.6,East,10.0,12.0,1018.7,24.1,78.0
2024,2,2,13,1.69,East,10.0,15.0,1018.0,24.6,76.0
2024,2,2,14,1.73,East,9.0,12.0,1017.3,25.5,72.0
2024,2,2,15,1.74,East,14.0,18.0,1016.3,24.7,76.0
2024,2,2,16,1.68,East,18.0,24.0,1016.1,23.4,82.0
2024,2,2,17,1.57,East,12.0,20.0,1016.1,23.3,83.0
2024,2,2,18,1.44,East,19.0,24.0,1016.3,23.0,84.0
2024,2,2,19,1.31,East,19.0,26.0,1016.8,22.1,88.0
2024,2,2,20,1.24,East,15.0,24.0,1017.4,21.2,92.0
2024,2,2,21,1.25,East,11.0,18.0,1018.3,20.4,92.0
2024,2,2,22,1.32,East,15.0,24.0,1018.7,19.9,91.0
2024,2,2,23,1.4,East,17.0,26.0,1019.0,19.5,90.0
2024,2,2,24,1.42,East,18.0,28.0,1018.9,19.1,92.0
2024,2,3,1,1.42,East,17.0,26.0,1018.7,18.5,94.0
2024,2,3,2,1.41,East,16.0,26.0,1018.7,18.3,95.0
2024,2,3,3,1.4,East,15.0,24.0,1018.7,17.9,95.0
2024,2,3,4,1.36,East,16.0,24.0,1018.8,17.8,94.0
2024,2,3,5,1.28,East,17.0,26.0,1018.7,18.1,92.0
2024,2,3,6,1.2,East,18.0,24.0,1019.1,18.0,92.0
2024,2,3,7,1.13,East,19.0,26.0,1019.4,18.1,91.0
2024,2,3,8,1.1,East,23.0,32.0,1020.2,18.1,90.0
2024,2,3,9,1.15,East,24.0,30.0,1021.0,18.3,89.0
2024,2,3,10,1.28,East,21.0,30.0,1021.4,18.7,88.0
2024,2,3,11,1.46,East,21.0,27.0,1021.4,19.2,84.0
2024,2,3,12,1.62,East,24.0,30.0,1020.5,20.0,81.0
2024,2,3,13,1.73,East,23.0,30.0,1019.8,20.5,79.0
2024,2,3,14,1.8,East,15.0,22.0,1018.7,21.1,78.0
2024,2,3,15,1.84,East,17.0,25.0,1017.6,21.3,77.0
2024,2,3,16,1.82,East,19.0,26.0,1017.0,21.6,76.0
2024,2,3,17,1.74,East,17.0,24.0,1016.7,21.3,77.0
2024,2,3,18,1.62,East,8.0,11.0,1017.1,20.5,81.0
2024,2,3,19,1.46,East,8.0,12.0,1017.5,20.4,81.0
2024,2,3,20,1.31,East,9.0,17.0,1017.7,20.4,82.0
2024,2,3,21,1.21,East,12.0,18.0,1018.0,20.3,82.0
2024,2,3,22,1.17,East,8.0,11.0,1018.6,20.3,83.0
2024,2,3,23,1.19,East,7.0,13.0,1018.6,20.4,83.0
2024,2,3,24,1.2,East,14.0,19.0,1018.4,20.3,83.0
2024,2,4,1,1.2,East,6.0,11.0,1018.1,20.2,86.0
2024,2,4,2,1.21,East,10.0,15.0,1017.6,19.8,92.0
2024,2,4,3,1.21,East,8.0,14.0,1017.1,19.7,91.0
2024,2,4,4,1.24,East,9.0,11.0,1016.4,19.7,92.0
2024,2,4,5,1.25,East,8.0,10.0,1016.1,19.6,94.0
2024,2,4,6,1.24,East,8.0,9.0,1015.8,19.5,94.0
2024,2,4,7,1.22,East,10.0,17.0,1016.1,19.6,93.0
2024,2,4,8,1.2,East,7.0,12.0,1017.2,19.4,94.0
2024,2,4,9,1.21,East,9.0,12.0,1017.6,19.4,94.0
2024,2,4,10,1.28,East,10.0,12.0,1018.2,19.6,95.0
2024,2,4,11,1.42,East,12.0,15.0,1018.9,19.7,95.0
2024,2,4,12,1.6,East,12.0,18.0,1018.4,20.0,95.0
2024,2,4,13,1.74,East,11.0,15.0,1017.7,20.3,93.0
2024,2,4,14,1.86,East,11.0,16.0,1017.2,20.3,92.0
2024,2,4,15,1.92,East,15.0,19.0,1016.4,20.5,90.0
2024,2,4,16,1.95,East,12.0,18.0,1016.0,20.0,91.0
2024,2,4,17,1.92,East,15.0,22.0,1016.0,19.8,91.0
2024,2,4,18,1.82,East,18.0,21.0,1016.7,19.6,91.0
2024,2,4,19,1.66,East,17.0,21.0,1016.8,19.5,91.0
2024,2,4,20,1.47,East,18.0,21.0,1017.4,19.4,91.0
2024,2,4,21,1.28,East,13.0,18.0,1018.3,19.6,90.0
2024,2,4,22,1.13,East,12.0,15.0,1018.4,19.6,91.0
2024,2,4,23,1.04,East,11.0,16.0,1018.6,19.7,90.0
2024,2,4,24,1.0,East,12.0,18.0,1018.2,19.8,91.0
2024,2,5,1,0.98,East,12.0,18.0,1018.0,19.7,92.0
2024,2,5,2,0.98,East,9.0,12.0,1017.9,19.7,92.0
2024,2,5,3,1.01,East,10.0,15.0,1017.9,19.7,92.0
2024,2,5,4,1.06,East,12.0,17.0,1017.5,19.7,92.0
2024,2,5,5,1.15,East,9.0,12.0,1017.6,19.7,93.0
2024,2,5,6,1.21,East,8.0,11.0,1017.7,19.7,93.0
2024,2,5,7,1.25,East,9.0,11.0,1018.5,19.8,93.0
2024,2,5,8,1.27,East,12.0,17.0,1018.8,19.8,93.0
2024,2,5,9,1.28,East,10.0,12.0,1019.5,20.1,92.0
2024,2,5,10,1.31,East,8.0,11.0,1019.8,20.2,92.0
2024,2,5,11,1.39,East,10.0,17.0,1019.9,20.3,89.0
2024,2,5,12,1.53,East,17.0,22.0,1020.0,20.5,85.0
2024,2,5,13,1.7,East,17.0,20.0,1019.4,21.5,80.0
2024,2,5,14,1.86,East,13.0,18.0,1018.8,21.6,76.0
2024,2,5,15,1.99,East,16.0,20.0,1018.0,21.4,80.0
2024,2,5,16,2.06,East,17.0,22.0,1017.7,21.3,79.0
2024,2,5,17,2.08,East,15.0,20.0,1017.9,20.9,78.0
2024,2,5,18,2.03,East,19.0,24.0,1017.9,21.1,80.0
2024,2,5,19,1.9,East,17.0,22.0,1018.2,20.7,83.0
2024,2,5,20,1.71,East,11.0,17.0,1019.0,20.6,84.0
2024,2,5,21,1.46,East,15.0,24.0,1019.3,20.4,84.0
2024,2,5,22,1.22,East,16.0,22.0,1020.0,20.4,83.0
2024,2,5,23,1.01,East,18.0,26.0,1020.1,20.3,84.0
2024,2,5,24,0.86,East,19.0,30.0,1020.2,20.2,84.0
2024,2,6,1,0.79,East,24.0,30.0,1020.1,19.9,85.0
2024,2,6,2,0.76,East,21.0,30.0,1020.2,19.8,85.0
2024,2,6,3,0.79,East,21.0,30.0,1020.0,19.6,88.0
2024,2,6,4,0.86,East,23.0,33.0,1019.4,19.4,87.0
2024,2,6,5,0.98,East,27.0,33.0,1019.4,19.2,85.0
2024,2,6,6,1.12,East,23.0,30.0,1020.1,18.7,87.0
2024,2,6,7,1.23,East,24.0,36.0,1020.9,18.2,87.0
2024,2,6,8,1.31,East,25.0,33.0,1021.4,18.1,85.0
2024,2,6,9,1.34,East,24.0,40.0,1021.1,18.5,82.0
2024,2,6,10,1.35,East,24.0,32.0,1021.8,18.9,81.0
2024,2,6,11,1.37,East,25.0,34.0,1021.7,19.7,78.0
2024,2,6,12,1.44,East,26.0,35.0,1021.3,20.0,77.0
2024,2,6,13,1.59,East,25.0,32.0,1020.1,19.8,79.0
2024,2,6,14,1.78,East,24.0,32.0,1019.2,19.9,79.0
2024,2,6,15,1.97,East,25.0,30.0,1018.2,19.6,80.0
2024,2,6,16,2.12,East,23.0,33.0,1017.8,19.5,81.0
2024,2,6,17,2.2,East,22.0,29.0,1017.2,19.2,83.0
2024,2,6,18,2.22,East,19.0,28.0,1017.5,19.2,87.0
2024,2,6,19,2.14,East,19.0,26.0,1017.9,18.9,89.0
2024,2,6,20,1.98,East,18.0,24.0,1018.1,18.9,92.0
2024,2,6,21,1.74,East,12.0,22.0,1018.8,18.8,93.0
2024,2,6,22,1.44,East,12.0,18.0,1018.9,18.7,94.0
2024,2,6,23,1.12,East,9.0,12.0,1019.5,18.7,95.0
2024,2,6,24,0.85,East,13.0,20.0,1019.2,18.6,95.0
2024,2,7,1,0.66,East,18.0,26.0,1019.0,18.4,94.0
2024,2,7,2,0.58,East,18.0,26.0,1018.7,18.2,93.0
2024,2,7,3,0.58,East,19.0,28.0,1018.5,18.0,92.0
2024,2,7,4,0.66,East,18.0,27.0,1017.5,17.9,93.0
2024,2,7,5,0.79,East,15.0,22.0,1017.6,18.0,92.0
2024,2,7,6,0.97,East,17.0,24.0,1017.3,18.0,91.0
2024,2,7,7,1.15,East,17.0,24.0,1017.6,18.0,92.0
2024,2,7,8,1.29,East,19.0,26.0,1018.0,17.9,91.0
2024,2,7,9,1.37,East,18.0,27.0,1018.3,18.0,89.0
2024,2,7,10,1.39,East,21.0,30.0,1018.7,18.0,90.0
2024,2,7,11,1.37,East,17.0,24.0,1019.0,18.1,90.0
2024,2,7,12,1.37,East,17.0,21.0,1018.8,18.0,91.0
2024,2,7,13,1.44,East,10.0,15.0,1017.6,18.3,91.0
2024,2,7,14,1.61,West,8.0,19.0,1016.7,16.6,95.0
2024,2,7,15,1.85,West,18.0,26.0,1015.6,15.6,95.0
2024,2,7,16,2.08,West,19.0,26.0,1015.1,15.6,95.0
2024,2,7,17,2.26,West,15.0,19.0,1014.6,15.8,91.0
2024,2,7,18,2.35,West,16.0,22.0,1015.1,16.0,89.0
2024,2,7,19,2.36,West,14.0,20.0,1016.0,15.6,88.0
2024,2,7,20,2.26,West,9.0,13.0,1016.0,15.5,88.0
2024,2,7,21,2.06,North,4.0,11.0,1016.7,15.5,83.0
2024,2,7,22,1.77,North,6.0,10.0,1017.5,14.9,85.0
2024,2,7,23,1.39,North,8.0,9.0,1017.6,14.8,83.0
2024,2,7,24,1.01,North,10.0,12.0,1018.0,14.9,80.0
2024,2,8,1,0.68,North,10.0,15.0,1018.3,14.7,81.0
2024,2,8,2,0.47,North,10.0,14.0,1017.8,14.6,80.0
2024,2,8,3,0.41,East,6.0,13.0,1017.2,14.3,81.0
2024,2,8,4,0.46,North,12.0,15.0,1017.0,14.1,80.0
2024,2,8,5,0.61,East,6.0,11.0,1017.0,14.2,82.0
2024,2,8,6,0.8,North,10.0,12.0,1017.3,13.7,82.0
2024,2,8,7,1.02,North,9.0,12.0,1017.8,13.6,82.0
2024,2,8,8,1.23,North,10.0,15.0,1018.5,12.6,92.0
2024,2,8,9,1.36,West,3.0,8.0,1019.5,12.8,89.0
2024,2,8,10,1.42,Variable,5.0,9.0,1019.7,12.7,89.0
2024,2,8,11,1.39,North,14.0,18.0,1020.0,13.3,87.0
2024,2,8,12,1.33,North,8.0,11.0,1019.5,13.2,87.0
2024,2,8,13,1.32,North,8.0,11.0,1019.0,13.3,86.0
2024,2,8,14,1.39,North,9.0,15.0,1018.2,13.7,83.0
2024,2,8,15,1.61,North,12.0,17.0,1017.6,13.3,83.0
2024,2,8,16,1.9,North,10.0,11.0,1017.5,13.3,84.0
2024,2,8,17,2.19,North,9.0,12.0,1017.5,12.5,87.0
2024,2,8,18,2.39,North,11.0,17.0,1018.1,12.3,84.0
2024,2,8,19,2.48,North,6.0,11.0,1018.5,12.3,84.0
2024,2,8,20,2.48,North,8.0,11.0,1019.1,12.3,82.0
2024,2,8,21,2.37,North,7.0,9.0,1020.0,12.2,82.0
2024,2,8,22,2.13,North,8.0,11.0,1020.7,12.1,82.0
2024,2,8,23,1.77,North,11.0,18.0,1021.3,11.9,81.0
2024,2,8,24,1.32,North,10.0,15.0,1021.8,11.7,83.0
2024,2,9,1,0.89,North,6.0,11.0,1021.5,11.9,83.0
2024,2,9,2,0.52,North,8.0,15.0,1021.8,11.9,82.0
2024,2,9,3,0.33,Northwest,6.0,11.0,1022.0,11.4,86.0
2024,2,9,4,0.31,Calm,0.0,,1021.1,11.6,87.0
2024,2,9,5,0.44,West,6.0,11.0,1020.7,11.8,82.0
2024,2,9,6,0.66,West,4.0,11.0,1021.6,11.3,85.0
2024,2,9,7,0.88,North,3.0,11.0,1022.1,11.3,86.0
2024,2,9,8,1.12,Northwest,9.0,12.0,1023.3,11.3,82.0
2024,2,9,9,1.32,Variable,1.0,7.0,1024.1,11.5,82.0
2024,2,9,10,1.43,Calm,0.0,,1024.7,11.9,78.0
2024,2,9,11,1.45,Calm,0.0,,1025.2,12.3,74.0
2024,2,9,12,1.35,Calm,0.0,,1025.0,12.4,76.0
2024,2,9,13,1.26,East,6.0,12.0,1024.0,13.8,74.0
2024,2,9,14,1.22,North,5.0,7.0,1023.3,13.9,74.0
2024,2,9,15,1.32,Calm,0.0,,1023.0,14.0,71.0
2024,2,9,16,1.59,North,10.0,12.0,1022.6,14.1,71.0
2024,2,9,17,1.93,North,12.0,15.0,1022.7,14.0,72.0
2024,2,9,18,2.27,North,10.0,17.0,1023.0,13.6,73.0
2024,2,9,19,2.48,North,10.0,17.0,1023.6,13.1,77.0
2024,2,9,20,2.56,North,9.0,12.0,1023.8,13.2,75.0
2024,2,9,21,2.57,North,9.0,11.0,1025.1,13.1,72.0
2024,2,9,22,2.44,North,2.0,7.0,1025.4,13.2,72.0
2024,2,9,23,2.16,North,12.0,20.0,1026.0,13.1,74.0
2024,2,9,24,1.73,North,9.0,17.0,1026.4,13.1,69.0
2024,2,10,1,1.23,North,4.0,13.0,1026.0,13.1,72.0
2024,2,10,2,0.77,Northeast,5.0,9.0,1025.7,12.4,80.0
2024,2,10,3,0.4,North,9.0,11.0,1026.0,12.5,78.0
2024,2,10,4,0.26,North,8.0,15.0,1025.4,12.5,73.0
2024,2,10,5,0.32,North,6.0,11.0,1025.2,12.5,74.0
2024,2,10,6,0.53,North,10.0,15.0,1025.5,12.3,74.0
2024,2,10,7,0.79,North,12.0,15.0,1026.1,11.5,88.0
2024,2,10,8,1.02,Northwest,4.0,12.0,1026.9,11.7,78.0
2024,2,10,9,1.26,Calm,0.0,,1027.2,12.4,71.0
2024,2,10,10,1.43,North,5.0,9.0,1027.7,12.9,68.0
2024,2,10,11,1.49,Northwest,5.0,9.0,1028.0,13.7,67.0
2024,2,10,12,1.44,North,6.0,9.0,1027.7,14.2,63.0
2024,2,10,13,1.28,Calm,0.0,,1027.0,15.0,63.0
2024,2,10,14,1.15,Calm,7.0,,1026.2,16.5,64.0
2024,2,10,15,1.1,East,10.0,18.0,1025.4,17.7,60.0
2024,2,10,16,1.24,East,10.0,18.0,1024.9,18.2,60.0
2024,2,10,17,1.56,East,11.0,18.0,1025.0,18.2,61.0
2024,2,10,18,1.95,East,6.0,12.0,1025.5,16.9,67.0
2024,2,10,19,2.31,East,9.0,15.0,1026.0,16.0,73.0
2024,2,10,20,2.5,Calm,0.0,,1026.2,15.6,74.0
2024,2,10,21,2.58,Variable,1.0,4.0,1027.0,15.4,76.0
2024,2,10,22,2.59,Calm,0.0,,1027.5,15.0,78.0
2024,2,10,23,2.44,Calm,0.0,,1027.5,14.8,78.0
2024,2,10,24,2.13,Calm,0.0,,1027.7,14.7,82.0
2024,2,11,1,1.64,Calm,0.0,,1027.5,14.6,82.0
2024,2,11,2,1.13,Calm,0.0,,1027.0,14.6,83.0
2024,2,11,3,0.66,Calm,0.0,,1026.7,14.4,81.0
2024,2,11,4,0.35,Calm,0.0,,1026.0,14.2,75.0
2024,2,11,5,0.31,Calm,0.0,,1025.5,14.2,74.0
2024,2,11,6,0.45,Calm,0.0,,1025.7,14.0,73.0
2024,2,11,7,0.73,Calm,0.0,,1026.2,13.8,76.0
2024,2,11,8,0.99,Calm,0.0,,1027.0,13.8,75.0
2024,2,11,9,1.19,Calm,0.0,,1028.1,14.4,74.0
2024,2,11,10,1.41,Calm,0.0,,1028.5,15.7,67.0
2024,2,11,11,1.53,East,9.0,15.0,1028.8,17.6,51.0
2024,2,11,12,1.55,East,12.0,18.0,1028.5,19.8,45.0
2024,2,11,13,1.4,East,18.0,29.0,1027.7,21.3,34.0
2024,2,11,14,1.2,East,18.0,24.0,1026.7,22.2,31.0
2024,2,11,15,1.04,East,14.0,20.0,1025.9,21.6,33.0
2024,2,11,16,0.99,East,10.0,20.0,1025.7,22.2,34.0
2024,2,11,17,1.18,East,12.0,18.0,1025.5,21.4,39.0
2024,2,11,18,1.54,East,14.0,21.0,1025.7,19.5,47.0
2024,2,11,19,1.95,East,16.0,22.0,1026.2,18.6,54.0
2024,2,11,20,2.28,East,10.0,17.0,1026.5,18.1,68.0
2024,2,11,21,2.43,East,12.0,18.0,1027.2,17.8,61.0
2024,2,11,22,2.53,East,13.0,22.0,1027.7,17.7,58.0
2024,2,11,23,2.53,East,15.0,20.0,1027.5,17.3,58.0
2024,2,11,24,2.36,East,17.0,23.0,1027.4,17.1,61.0
2024,2,12,1,2.01,East,15.0,24.0,1027.0,16.6,60.0
